LIGHT (lux),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.0,241364,2020-09-30 12:06:52:331
6.0,241414,2020-09-30 12:06:52:381
6.0,241464,2020-09-30 12:06:52:431
3.0,241513,2020-09-30 12:06:52:480
3.0,241567,2020-09-30 12:06:52:534
0.0,241613,2020-09-30 12:06:52:580
4.0,241663,2020-09-30 12:06:52:630
4.0,241713,2020-09-30 12:06:52:680
6.0,241764,2020-09-30 12:06:52:731
6.0,241814,2020-09-30 12:06:52:781
6.0,241863,2020-09-30 12:06:52:830
6.0,241913,2020-09-30 12:06:52:880
6.0,241964,2020-09-30 12:06:52:931
3.0,242014,2020-09-30 12:06:52:981
0.0,242064,2020-09-30 12:06:53:031
0.0,242114,2020-09-30 12:06:53:081
0.0,242164,2020-09-30 12:06:53:131
6.0,242214,2020-09-30 12:06:53:181
6.0,242263,2020-09-30 12:06:53:230
6.0,242314,2020-09-30 12:06:53:281
6.0,242364,2020-09-30 12:06:53:331
6.0,242416,2020-09-30 12:06:53:383
6.0,242464,2020-09-30 12:06:53:431
4.0,242514,2020-09-30 12:06:53:481
0.0,242564,2020-09-30 12:06:53:531
0.0,242614,2020-09-30 12:06:53:581
0.0,242664,2020-09-30 12:06:53:631
1.0,242714,2020-09-30 12:06:53:681
6.0,242764,2020-09-30 12:06:53:731
6.0,242814,2020-09-30 12:06:53:781
6.0,242864,2020-09-30 12:06:53:831
6.0,242914,2020-09-30 12:06:53:881
4.0,242964,2020-09-30 12:06:53:931
4.0,243014,2020-09-30 12:06:53:981
0.0,243064,2020-09-30 12:06:54:031
0.0,243114,2020-09-30 12:06:54:081
0.0,243165,2020-09-30 12:06:54:132
1.0,243214,2020-09-30 12:06:54:181
6.0,243264,2020-09-30 12:06:54:231
6.0,243314,2020-09-30 12:06:54:281
6.0,243363,2020-09-30 12:06:54:330
6.0,243413,2020-09-30 12:06:54:380
6.0,243463,2020-09-30 12:06:54:430
0.0,243514,2020-09-30 12:06:54:481
0.0,243563,2020-09-30 12:06:54:530
0.0,243614,2020-09-30 12:06:54:581
3.0,243664,2020-09-30 12:06:54:631
6.0,243714,2020-09-30 12:06:54:681
6.0,243764,2020-09-30 12:06:54:731
6.0,243814,2020-09-30 12:06:54:781
6.0,243865,2020-09-30 12:06:54:832
6.0,243913,2020-09-30 12:06:54:880
6.0,243964,2020-09-30 12:06:54:931
4.0,244015,2020-09-30 12:06:54:982
0.0,244064,2020-09-30 12:06:55:031
0.0,244114,2020-09-30 12:06:55:081
0.0,244164,2020-09-30 12:06:55:131
6.0,244214,2020-09-30 12:06:55:181
6.0,244264,2020-09-30 12:06:55:231
6.0,244314,2020-09-30 12:06:55:281
6.0,244363,2020-09-30 12:06:55:330
6.0,244413,2020-09-30 12:06:55:380
6.0,244464,2020-09-30 12:06:55:431
6.0,244514,2020-09-30 12:06:55:481
0.0,244564,2020-09-30 12:06:55:531
0.0,244614,2020-09-30 12:06:55:581
0.0,244664,2020-09-30 12:06:55:631
6.0,244714,2020-09-30 12:06:55:681
6.0,244764,2020-09-30 12:06:55:731
6.0,244814,2020-09-30 12:06:55:781
6.0,244864,2020-09-30 12:06:55:831
6.0,244914,2020-09-30 12:06:55:881
6.0,244964,2020-09-30 12:06:55:931
0.0,245013,2020-09-30 12:06:55:980
0.0,245064,2020-09-30 12:06:56:031
0.0,245114,2020-09-30 12:06:56:081
0.0,245163,2020-09-30 12:06:56:130
6.0,245213,2020-09-30 12:06:56:180
6.0,245264,2020-09-30 12:06:56:231
6.0,245314,2020-09-30 12:06:56:281
6.0,245364,2020-09-30 12:06:56:331
6.0,245414,2020-09-30 12:06:56:381
4.0,245464,2020-09-30 12:06:56:431
0.0,245513,2020-09-30 12:06:56:480
0.0,245564,2020-09-30 12:06:56:531
0.0,245614,2020-09-30 12:06:56:581
3.0,245663,2020-09-30 12:06:56:630
3.0,245713,2020-09-30 12:06:56:680
6.0,245763,2020-09-30 12:06:56:730
6.0,245814,2020-09-30 12:06:56:781
6.0,245864,2020-09-30 12:06:56:831
6.0,245914,2020-09-30 12:06:56:881
6.0,245964,2020-09-30 12:06:56:931
0.0,246014,2020-09-30 12:06:56:981
0.0,246064,2020-09-30 12:06:57:031
0.0,246114,2020-09-30 12:06:57:081
0.0,246164,2020-09-30 12:06:57:131
6.0,246214,2020-09-30 12:06:57:181
6.0,246264,2020-09-30 12:06:57:231
6.0,246315,2020-09-30 12:06:57:282
6.0,246364,2020-09-30 12:06:57:331
6.0,246414,2020-09-30 12:06:57:381
6.0,246464,2020-09-30 12:06:57:431
3.0,246514,2020-09-30 12:06:57:481
3.0,246564,2020-09-30 12:06:57:531
0.0,246614,2020-09-30 12:06:57:581
0.0,246664,2020-09-30 12:06:57:631
0.0,246714,2020-09-30 12:06:57:681
6.0,246764,2020-09-30 12:06:57:731
6.0,246814,2020-09-30 12:06:57:781
6.0,246863,2020-09-30 12:06:57:830
6.0,246913,2020-09-30 12:06:57:880
6.0,246963,2020-09-30 12:06:57:930
3.0,247013,2020-09-30 12:06:57:980
0.0,247063,2020-09-30 12:06:58:030
0.0,247113,2020-09-30 12:06:58:080
0.0,247164,2020-09-30 12:06:58:131
6.0,247214,2020-09-30 12:06:58:181
6.0,247264,2020-09-30 12:06:58:231
6.0,247315,2020-09-30 12:06:58:282
6.0,247363,2020-09-30 12:06:58:330
6.0,247413,2020-09-30 12:06:58:380
4.0,247464,2020-09-30 12:06:58:431
4.0,247514,2020-09-30 12:06:58:481
0.0,247564,2020-09-30 12:06:58:531
0.0,247613,2020-09-30 12:06:58:580
0.0,247663,2020-09-30 12:06:58:630
6.0,247714,2020-09-30 12:06:58:681
6.0,247764,2020-09-30 12:06:58:731
6.0,247814,2020-09-30 12:06:58:781
6.0,247864,2020-09-30 12:06:58:831
6.0,247913,2020-09-30 12:06:58:880
6.0,247963,2020-09-30 12:06:58:930
0.0,248013,2020-09-30 12:06:58:980
0.0,248063,2020-09-30 12:06:59:030
0.0,248113,2020-09-30 12:06:59:080
3.0,248164,2020-09-30 12:06:59:131
6.0,248213,2020-09-30 12:06:59:180
6.0,248264,2020-09-30 12:06:59:231
6.0,248313,2020-09-30 12:06:59:280
6.0,248364,2020-09-30 12:06:59:331
6.0,248414,2020-09-30 12:06:59:381
6.0,248464,2020-09-30 12:06:59:431
6.0,248514,2020-09-30 12:06:59:481
0.0,248565,2020-09-30 12:06:59:532
0.0,248613,2020-09-30 12:06:59:580
0.0,248663,2020-09-30 12:06:59:630
6.0,248714,2020-09-30 12:06:59:681
6.0,248764,2020-09-30 12:06:59:731
6.0,248814,2020-09-30 12:06:59:781
6.0,248864,2020-09-30 12:06:59:831
6.0,248914,2020-09-30 12:06:59:881
6.0,248963,2020-09-30 12:06:59:930
6.0,249014,2020-09-30 12:06:59:981
0.0,249065,2020-09-30 12:07:00:032
0.0,249114,2020-09-30 12:07:00:081
4.0,249164,2020-09-30 12:07:00:131
4.0,249214,2020-09-30 12:07:00:181
6.0,249263,2020-09-30 12:07:00:230
6.0,249313,2020-09-30 12:07:00:280
6.0,249364,2020-09-30 12:07:00:331
6.0,249417,2020-09-30 12:07:00:384
6.0,249464,2020-09-30 12:07:00:431
4.0,249514,2020-09-30 12:07:00:481
0.0,249564,2020-09-30 12:07:00:531
0.0,249614,2020-09-30 12:07:00:581
0.0,249664,2020-09-30 12:07:00:631
1.0,249714,2020-09-30 12:07:00:681
6.0,249764,2020-09-30 12:07:00:731
6.0,249814,2020-09-30 12:07:00:781
6.0,249864,2020-09-30 12:07:00:831
6.0,249914,2020-09-30 12:07:00:881
6.0,249964,2020-09-30 12:07:00:931
3.0,250013,2020-09-30 12:07:00:980
3.0,250063,2020-09-30 12:07:01:030
0.0,250113,2020-09-30 12:07:01:080
0.0,250163,2020-09-30 12:07:01:130
6.0,250213,2020-09-30 12:07:01:180
6.0,250263,2020-09-30 12:07:01:230
6.0,250313,2020-09-30 12:07:01:280
6.0,250363,2020-09-30 12:07:01:330
6.0,250414,2020-09-30 12:07:01:381
6.0,250463,2020-09-30 12:07:01:430
4.0,250514,2020-09-30 12:07:01:481
0.0,250564,2020-09-30 12:07:01:531
0.0,250614,2020-09-30 12:07:01:581
0.0,250664,2020-09-30 12:07:01:631
6.0,250714,2020-09-30 12:07:01:681
6.0,250765,2020-09-30 12:07:01:732
6.0,250814,2020-09-30 12:07:01:781
6.0,250864,2020-09-30 12:07:01:831
6.0,250914,2020-09-30 12:07:01:881
6.0,250964,2020-09-30 12:07:01:931
3.0,251014,2020-09-30 12:07:01:981
3.0,251064,2020-09-30 12:07:02:031
0.0,251114,2020-09-30 12:07:02:081
0.0,251164,2020-09-30 12:07:02:131
0.0,251214,2020-09-30 12:07:02:181
6.0,251263,2020-09-30 12:07:02:230
6.0,251313,2020-09-30 12:07:02:280
6.0,251363,2020-09-30 12:07:02:330
6.0,251413,2020-09-30 12:07:02:380
6.0,251463,2020-09-30 12:07:02:430
6.0,251514,2020-09-30 12:07:02:481
0.0,251563,2020-09-30 12:07:02:530
0.0,251614,2020-09-30 12:07:02:581
0.0,251664,2020-09-30 12:07:02:631
6.0,251713,2020-09-30 12:07:02:680
6.0,251764,2020-09-30 12:07:02:731
6.0,251814,2020-09-30 12:07:02:781
6.0,251863,2020-09-30 12:07:02:830
6.0,251914,2020-09-30 12:07:02:881
6.0,251964,2020-09-30 12:07:02:931
6.0,252013,2020-09-30 12:07:02:980
0.0,252063,2020-09-30 12:07:03:030
0.0,252114,2020-09-30 12:07:03:081
4.0,252164,2020-09-30 12:07:03:131
4.0,252213,2020-09-30 12:07:03:180
6.0,252263,2020-09-30 12:07:03:230
6.0,252313,2020-09-30 12:07:03:280
6.0,252363,2020-09-30 12:07:03:330
6.0,252414,2020-09-30 12:07:03:381
6.0,252464,2020-09-30 12:07:03:431
4.0,252514,2020-09-30 12:07:03:481
4.0,252564,2020-09-30 12:07:03:531
0.0,252613,2020-09-30 12:07:03:580
4.0,252663,2020-09-30 12:07:03:630
4.0,252713,2020-09-30 12:07:03:680
6.0,252764,2020-09-30 12:07:03:731
6.0,252814,2020-09-30 12:07:03:781
6.0,252864,2020-09-30 12:07:03:831
6.0,252915,2020-09-30 12:07:03:882
6.0,252964,2020-09-30 12:07:03:931
0.0,253014,2020-09-30 12:07:03:981
0.0,253064,2020-09-30 12:07:04:031
0.0,253113,2020-09-30 12:07:04:080
0.0,253164,2020-09-30 12:07:04:131
6.0,253214,2020-09-30 12:07:04:181
6.0,253264,2020-09-30 12:07:04:231
6.0,253316,2020-09-30 12:07:04:283
6.0,253363,2020-09-30 12:07:04:330
6.0,253413,2020-09-30 12:07:04:380
6.0,253463,2020-09-30 12:07:04:430
0.0,253514,2020-09-30 12:07:04:481
0.0,253564,2020-09-30 12:07:04:531
0.0,253614,2020-09-30 12:07:04:581
0.0,253664,2020-09-30 12:07:04:631
6.0,253714,2020-09-30 12:07:04:681
6.0,253764,2020-09-30 12:07:04:731
6.0,253814,2020-09-30 12:07:04:781
6.0,253864,2020-09-30 12:07:04:831
6.0,253914,2020-09-30 12:07:04:881
4.0,253965,2020-09-30 12:07:04:932
4.0,254014,2020-09-30 12:07:04:981
0.0,254064,2020-09-30 12:07:05:031
0.0,254114,2020-09-30 12:07:05:081
4.0,254166,2020-09-30 12:07:05:133
6.0,254213,2020-09-30 12:07:05:180
6.0,254263,2020-09-30 12:07:05:230
6.0,254313,2020-09-30 12:07:05:280
6.0,254363,2020-09-30 12:07:05:330
6.0,254413,2020-09-30 12:07:05:380
6.0,254464,2020-09-30 12:07:05:431
0.0,254513,2020-09-30 12:07:05:480
0.0,254564,2020-09-30 12:07:05:531
0.0,254614,2020-09-30 12:07:05:581
0.0,254663,2020-09-30 12:07:05:630
6.0,254714,2020-09-30 12:07:05:681
6.0,254764,2020-09-30 12:07:05:731
6.0,254814,2020-09-30 12:07:05:781
6.0,254864,2020-09-30 12:07:05:831
6.0,254913,2020-09-30 12:07:05:880
6.0,254964,2020-09-30 12:07:05:931
3.0,255014,2020-09-30 12:07:05:981
0.0,255064,2020-09-30 12:07:06:031
0.0,255114,2020-09-30 12:07:06:081
0.0,255164,2020-09-30 12:07:06:131
6.0,255214,2020-09-30 12:07:06:181
6.0,255264,2020-09-30 12:07:06:231
6.0,255314,2020-09-30 12:07:06:281
6.0,255363,2020-09-30 12:07:06:330
6.0,255413,2020-09-30 12:07:06:380
4.0,255463,2020-09-30 12:07:06:430
0.0,255514,2020-09-30 12:07:06:481
0.0,255564,2020-09-30 12:07:06:531
0.0,255614,2020-09-30 12:07:06:581
4.0,255663,2020-09-30 12:07:06:630
6.0,255714,2020-09-30 12:07:06:681
6.0,255764,2020-09-30 12:07:06:731
6.0,255814,2020-09-30 12:07:06:781
6.0,255864,2020-09-30 12:07:06:831
6.0,255913,2020-09-30 12:07:06:880
6.0,255965,2020-09-30 12:07:06:932
4.0,256014,2020-09-30 12:07:06:981
0.0,256064,2020-09-30 12:07:07:031
0.0,256113,2020-09-30 12:07:07:080
4.0,256164,2020-09-30 12:07:07:131
4.0,256214,2020-09-30 12:07:07:181
6.0,256263,2020-09-30 12:07:07:230
6.0,256313,2020-09-30 12:07:07:280
6.0,256365,2020-09-30 12:07:07:332
6.0,256414,2020-09-30 12:07:07:381
6.0,256463,2020-09-30 12:07:07:430
0.0,256513,2020-09-30 12:07:07:480
0.0,256564,2020-09-30 12:07:07:531
0.0,256614,2020-09-30 12:07:07:581
0.0,256664,2020-09-30 12:07:07:631
6.0,256714,2020-09-30 12:07:07:681
6.0,256764,2020-09-30 12:07:07:731
6.0,256814,2020-09-30 12:07:07:781
6.0,256863,2020-09-30 12:07:07:830
6.0,256913,2020-09-30 12:07:07:880
6.0,256964,2020-09-30 12:07:07:931
0.0,257013,2020-09-30 12:07:07:980
0.0,257063,2020-09-30 12:07:08:030
0.0,257113,2020-09-30 12:07:08:080
3.0,257164,2020-09-30 12:07:08:131
6.0,257214,2020-09-30 12:07:08:181
6.0,257263,2020-09-30 12:07:08:230
6.0,257314,2020-09-30 12:07:08:281
6.0,257363,2020-09-30 12:07:08:330
6.0,257413,2020-09-30 12:07:08:380
6.0,257463,2020-09-30 12:07:08:430
6.0,257513,2020-09-30 12:07:08:480
0.0,257563,2020-09-30 12:07:08:530
0.0,257614,2020-09-30 12:07:08:581
0.0,257663,2020-09-30 12:07:08:630
6.0,257714,2020-09-30 12:07:08:681
6.0,257764,2020-09-30 12:07:08:731
6.0,257814,2020-09-30 12:07:08:781
6.0,257863,2020-09-30 12:07:08:830
6.0,257913,2020-09-30 12:07:08:880
6.0,257963,2020-09-30 12:07:08:930
0.0,258013,2020-09-30 12:07:08:980
0.0,258064,2020-09-30 12:07:09:031
0.0,258114,2020-09-30 12:07:09:081
4.0,258164,2020-09-30 12:07:09:131
4.0,258214,2020-09-30 12:07:09:181
6.0,258264,2020-09-30 12:07:09:231
6.0,258314,2020-09-30 12:07:09:281
6.0,258364,2020-09-30 12:07:09:331
6.0,258414,2020-09-30 12:07:09:381
6.0,258464,2020-09-30 12:07:09:431
0.0,258513,2020-09-30 12:07:09:480
0.0,258563,2020-09-30 12:07:09:530
0.0,258614,2020-09-30 12:07:09:581
0.0,258664,2020-09-30 12:07:09:631
6.0,258714,2020-09-30 12:07:09:681
6.0,258764,2020-09-30 12:07:09:731
6.0,258814,2020-09-30 12:07:09:781
6.0,258864,2020-09-30 12:07:09:831
6.0,258914,2020-09-30 12:07:09:881
6.0,258964,2020-09-30 12:07:09:931
6.0,259013,2020-09-30 12:07:09:980
0.0,259065,2020-09-30 12:07:10:032
0.0,259114,2020-09-30 12:07:10:081
0.0,259164,2020-09-30 12:07:10:131
3.0,259214,2020-09-30 12:07:10:181
6.0,259264,2020-09-30 12:07:10:231
6.0,259314,2020-09-30 12:07:10:281
6.0,259363,2020-09-30 12:07:10:330
6.0,259413,2020-09-30 12:07:10:380
6.0,259464,2020-09-30 12:07:10:431
0.0,259514,2020-09-30 12:07:10:481
0.0,259564,2020-09-30 12:07:10:531
0.0,259614,2020-09-30 12:07:10:581
4.0,259665,2020-09-30 12:07:10:632
4.0,259713,2020-09-30 12:07:10:680
6.0,259763,2020-09-30 12:07:10:730
6.0,259814,2020-09-30 12:07:10:781
6.0,259864,2020-09-30 12:07:10:831
6.0,259914,2020-09-30 12:07:10:881
6.0,259964,2020-09-30 12:07:10:931
3.0,260014,2020-09-30 12:07:10:981
3.0,260064,2020-09-30 12:07:11:031
0.0,260114,2020-09-30 12:07:11:081
0.0,260164,2020-09-30 12:07:11:131
6.0,260214,2020-09-30 12:07:11:181
6.0,260264,2020-09-30 12:07:11:231
6.0,260313,2020-09-30 12:07:11:280
6.0,260364,2020-09-30 12:07:11:331
6.0,260413,2020-09-30 12:07:11:380
6.0,260463,2020-09-30 12:07:11:430
4.0,260513,2020-09-30 12:07:11:480
0.0,260565,2020-09-30 12:07:11:532
0.0,260614,2020-09-30 12:07:11:581
4.0,260664,2020-09-30 12:07:11:631
4.0,260714,2020-09-30 12:07:11:681
6.0,260763,2020-09-30 12:07:11:730
6.0,260813,2020-09-30 12:07:11:780
6.0,260864,2020-09-30 12:07:11:831
6.0,260914,2020-09-30 12:07:11:881
6.0,260964,2020-09-30 12:07:11:931
3.0,261014,2020-09-30 12:07:11:981
3.0,261064,2020-09-30 12:07:12:031
0.0,261115,2020-09-30 12:07:12:082
3.0,261164,2020-09-30 12:07:12:131
6.0,261214,2020-09-30 12:07:12:181
6.0,261263,2020-09-30 12:07:12:230
6.0,261313,2020-09-30 12:07:12:280
6.0,261364,2020-09-30 12:07:12:331
6.0,261414,2020-09-30 12:07:12:381
6.0,261464,2020-09-30 12:07:12:431
4.0,261514,2020-09-30 12:07:12:481
0.0,261564,2020-09-30 12:07:12:531
0.0,261614,2020-09-30 12:07:12:581
6.0,261664,2020-09-30 12:07:12:631
6.0,261714,2020-09-30 12:07:12:681
6.0,261764,2020-09-30 12:07:12:731
6.0,261814,2020-09-30 12:07:12:781
6.0,261864,2020-09-30 12:07:12:831
6.0,261913,2020-09-30 12:07:12:880
6.0,261964,2020-09-30 12:07:12:931
0.0,262014,2020-09-30 12:07:12:981
0.0,262065,2020-09-30 12:07:13:032
0.0,262114,2020-09-30 12:07:13:081
4.0,262164,2020-09-30 12:07:13:131
4.0,262214,2020-09-30 12:07:13:181
4.0,262264,2020-09-30 12:07:13:231
4.0,262313,2020-09-30 12:07:13:280
4.0,262363,2020-09-30 12:07:13:330
4.0,262413,2020-09-30 12:07:13:380
4.0,262463,2020-09-30 12:07:13:430
4.0,262513,2020-09-30 12:07:13:480
0.0,262563,2020-09-30 12:07:13:530
0.0,262613,2020-09-30 12:07:13:580
0.0,262664,2020-09-30 12:07:13:631
6.0,262714,2020-09-30 12:07:13:681
6.0,262764,2020-09-30 12:07:13:731
6.0,262814,2020-09-30 12:07:13:781
6.0,262864,2020-09-30 12:07:13:831
6.0,262914,2020-09-30 12:07:13:881
6.0,262965,2020-09-30 12:07:13:932
0.0,263014,2020-09-30 12:07:13:981
0.0,263064,2020-09-30 12:07:14:031
0.0,263114,2020-09-30 12:07:14:081
0.0,263165,2020-09-30 12:07:14:132
4.0,263213,2020-09-30 12:07:14:180
4.0,263263,2020-09-30 12:07:14:230
4.0,263313,2020-09-30 12:07:14:280
4.0,263363,2020-09-30 12:07:14:330
4.0,263413,2020-09-30 12:07:14:380
4.0,263464,2020-09-30 12:07:14:431
4.0,263514,2020-09-30 12:07:14:481
0.0,263564,2020-09-30 12:07:14:531
0.0,263614,2020-09-30 12:07:14:581
6.0,263665,2020-09-30 12:07:14:632
6.0,263714,2020-09-30 12:07:14:681
6.0,263764,2020-09-30 12:07:14:731
6.0,263814,2020-09-30 12:07:14:781
6.0,263864,2020-09-30 12:07:14:831
6.0,263914,2020-09-30 12:07:14:881
6.0,263964,2020-09-30 12:07:14:931
4.0,264013,2020-09-30 12:07:14:980
0.0,264065,2020-09-30 12:07:15:032
0.0,264114,2020-09-30 12:07:15:081
0.0,264163,2020-09-30 12:07:15:130
6.0,264214,2020-09-30 12:07:15:181
6.0,264263,2020-09-30 12:07:15:230
6.0,264314,2020-09-30 12:07:15:281
6.0,264364,2020-09-30 12:07:15:331
6.0,264414,2020-09-30 12:07:15:381
6.0,264464,2020-09-30 12:07:15:431
0.0,264514,2020-09-30 12:07:15:481
0.0,264563,2020-09-30 12:07:15:530
0.0,264614,2020-09-30 12:07:15:581
4.0,264664,2020-09-30 12:07:15:631
6.0,264714,2020-09-30 12:07:15:681
6.0,264764,2020-09-30 12:07:15:731
6.0,264814,2020-09-30 12:07:15:781
6.0,264863,2020-09-30 12:07:15:830
6.0,264913,2020-09-30 12:07:15:880
6.0,264964,2020-09-30 12:07:15:931
4.0,265014,2020-09-30 12:07:15:981
0.0,265065,2020-09-30 12:07:16:032
0.0,265114,2020-09-30 12:07:16:081
0.0,265163,2020-09-30 12:07:16:130
4.0,265214,2020-09-30 12:07:16:181
3.0,265264,2020-09-30 12:07:16:231
3.0,265314,2020-09-30 12:07:16:281
3.0,265364,2020-09-30 12:07:16:331
4.0,265413,2020-09-30 12:07:16:380
4.0,265464,2020-09-30 12:07:16:431
4.0,265514,2020-09-30 12:07:16:481
0.0,265564,2020-09-30 12:07:16:531
0.0,265614,2020-09-30 12:07:16:581
4.0,265665,2020-09-30 12:07:16:632
6.0,265714,2020-09-30 12:07:16:681
6.0,265764,2020-09-30 12:07:16:731
6.0,265814,2020-09-30 12:07:16:781
6.0,265864,2020-09-30 12:07:16:831
6.0,265914,2020-09-30 12:07:16:881
6.0,265964,2020-09-30 12:07:16:931
3.0,266013,2020-09-30 12:07:16:980
0.0,266063,2020-09-30 12:07:17:030
0.0,266113,2020-09-30 12:07:17:080
0.0,266164,2020-09-30 12:07:17:131
6.0,266214,2020-09-30 12:07:17:181
6.0,266264,2020-09-30 12:07:17:231
6.0,266315,2020-09-30 12:07:17:282
6.0,266363,2020-09-30 12:07:17:330
6.0,266414,2020-09-30 12:07:17:381
6.0,266464,2020-09-30 12:07:17:431
0.0,266514,2020-09-30 12:07:17:481
0.0,266563,2020-09-30 12:07:17:530
0.0,266614,2020-09-30 12:07:17:581
0.0,266664,2020-09-30 12:07:17:631
4.0,266714,2020-09-30 12:07:17:681
4.0,266764,2020-09-30 12:07:17:731
4.0,266813,2020-09-30 12:07:17:780
4.0,266864,2020-09-30 12:07:17:831
6.0,266914,2020-09-30 12:07:17:881
4.0,266964,2020-09-30 12:07:17:931
4.0,267014,2020-09-30 12:07:17:981
0.0,267063,2020-09-30 12:07:18:030
0.0,267114,2020-09-30 12:07:18:081
6.0,267164,2020-09-30 12:07:18:131
6.0,267214,2020-09-30 12:07:18:181
6.0,267264,2020-09-30 12:07:18:231
6.0,267314,2020-09-30 12:07:18:281
6.0,267363,2020-09-30 12:07:18:330
6.0,267414,2020-09-30 12:07:18:381
6.0,267464,2020-09-30 12:07:18:431
0.0,267514,2020-09-30 12:07:18:481
0.0,267564,2020-09-30 12:07:18:531
0.0,267614,2020-09-30 12:07:18:581
0.0,267664,2020-09-30 12:07:18:631
4.0,267713,2020-09-30 12:07:18:680
4.0,267763,2020-09-30 12:07:18:730
4.0,267813,2020-09-30 12:07:18:780
4.0,267863,2020-09-30 12:07:18:830
4.0,267913,2020-09-30 12:07:18:880
4.0,267963,2020-09-30 12:07:18:930
4.0,268014,2020-09-30 12:07:18:981
0.0,268065,2020-09-30 12:07:19:032
0.0,268113,2020-09-30 12:07:19:080
3.0,268164,2020-09-30 12:07:19:131
6.0,268214,2020-09-30 12:07:19:181
6.0,268264,2020-09-30 12:07:19:231
6.0,268315,2020-09-30 12:07:19:282
6.0,268364,2020-09-30 12:07:19:331
6.0,268414,2020-09-30 12:07:19:381
6.0,268464,2020-09-30 12:07:19:431
3.0,268514,2020-09-30 12:07:19:481
0.0,268564,2020-09-30 12:07:19:531
0.0,268614,2020-09-30 12:07:19:581
0.0,268664,2020-09-30 12:07:19:631
4.0,268714,2020-09-30 12:07:19:681
6.0,268764,2020-09-30 12:07:19:731
6.0,268814,2020-09-30 12:07:19:781
6.0,268864,2020-09-30 12:07:19:831
6.0,268914,2020-09-30 12:07:19:881
4.0,268964,2020-09-30 12:07:19:931
0.0,269014,2020-09-30 12:07:19:981
0.0,269064,2020-09-30 12:07:20:031
0.0,269113,2020-09-30 12:07:20:080
4.0,269163,2020-09-30 12:07:20:130
6.0,269214,2020-09-30 12:07:20:181
6.0,269263,2020-09-30 12:07:20:230
6.0,269313,2020-09-30 12:07:20:280
6.0,269363,2020-09-30 12:07:20:330
6.0,269414,2020-09-30 12:07:20:381
6.0,269464,2020-09-30 12:07:20:431
4.0,269513,2020-09-30 12:07:20:480
0.0,269564,2020-09-30 12:07:20:531
0.0,269614,2020-09-30 12:07:20:581
0.0,269666,2020-09-30 12:07:20:633
4.0,269714,2020-09-30 12:07:20:681
6.0,269764,2020-09-30 12:07:20:731
6.0,269814,2020-09-30 12:07:20:781
6.0,269863,2020-09-30 12:07:20:830
6.0,269914,2020-09-30 12:07:20:881
6.0,269964,2020-09-30 12:07:20:931
3.0,270014,2020-09-30 12:07:20:981
3.0,270063,2020-09-30 12:07:21:030
0.0,270114,2020-09-30 12:07:21:081
3.0,270164,2020-09-30 12:07:21:131
6.0,270213,2020-09-30 12:07:21:180
6.0,270264,2020-09-30 12:07:21:231
6.0,270313,2020-09-30 12:07:21:280
6.0,270364,2020-09-30 12:07:21:331
6.0,270414,2020-09-30 12:07:21:381
6.0,270464,2020-09-30 12:07:21:431
4.0,270513,2020-09-30 12:07:21:480
0.0,270564,2020-09-30 12:07:21:531
0.0,270615,2020-09-30 12:07:21:582
0.0,270664,2020-09-30 12:07:21:631
4.0,270714,2020-09-30 12:07:21:681
6.0,270764,2020-09-30 12:07:21:731
6.0,270814,2020-09-30 12:07:21:781
6.0,270864,2020-09-30 12:07:21:831
6.0,270914,2020-09-30 12:07:21:881
6.0,270964,2020-09-30 12:07:21:931
0.0,271014,2020-09-30 12:07:21:981
0.0,271064,2020-09-30 12:07:22:031
0.0,271114,2020-09-30 12:07:22:081
4.0,271164,2020-09-30 12:07:22:131
6.0,271214,2020-09-30 12:07:22:181
6.0,271263,2020-09-30 12:07:22:230
6.0,271313,2020-09-30 12:07:22:280
6.0,271364,2020-09-30 12:07:22:331
6.0,271414,2020-09-30 12:07:22:381
6.0,271464,2020-09-30 12:07:22:431
0.0,271514,2020-09-30 12:07:22:481
0.0,271563,2020-09-30 12:07:22:530
0.0,271614,2020-09-30 12:07:22:581
6.0,271665,2020-09-30 12:07:22:632
6.0,271714,2020-09-30 12:07:22:681
6.0,271764,2020-09-30 12:07:22:731
6.0,271814,2020-09-30 12:07:22:781
6.0,271864,2020-09-30 12:07:22:831
6.0,271913,2020-09-30 12:07:22:880
6.0,271964,2020-09-30 12:07:22:931
0.0,272014,2020-09-30 12:07:22:981
0.0,272064,2020-09-30 12:07:23:031
0.0,272114,2020-09-30 12:07:23:081
0.0,272164,2020-09-30 12:07:23:131
6.0,272214,2020-09-30 12:07:23:181
6.0,272264,2020-09-30 12:07:23:231
6.0,272314,2020-09-30 12:07:23:281
6.0,272364,2020-09-30 12:07:23:331
6.0,272414,2020-09-30 12:07:23:381
6.0,272464,2020-09-30 12:07:23:431
3.0,272514,2020-09-30 12:07:23:481
0.0,272564,2020-09-30 12:07:23:531
0.0,272613,2020-09-30 12:07:23:580
0.0,272664,2020-09-30 12:07:23:631
4.0,272714,2020-09-30 12:07:23:681
6.0,272763,2020-09-30 12:07:23:730
6.0,272816,2020-09-30 12:07:23:783
6.0,272864,2020-09-30 12:07:23:831
6.0,272914,2020-09-30 12:07:23:881
6.0,272964,2020-09-30 12:07:23:931
6.0,273014,2020-09-30 12:07:23:981
