LIGHT (lux),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
14.0,195228,2021-01-07 16:57:19:484
10.0,195278,2021-01-07 16:57:19:534
0.0,195327,2021-01-07 16:57:19:583
0.0,195378,2021-01-07 16:57:19:634
0.0,195428,2021-01-07 16:57:19:684
6.0,195478,2021-01-07 16:57:19:734
15.0,195528,2021-01-07 16:57:19:784
15.0,195578,2021-01-07 16:57:19:834
15.0,195628,2021-01-07 16:57:19:884
14.0,195678,2021-01-07 16:57:19:934
14.0,195728,2021-01-07 16:57:19:984
14.0,195778,2021-01-07 16:57:20:034
4.0,195828,2021-01-07 16:57:20:084
0.0,195878,2021-01-07 16:57:20:134
0.0,195928,2021-01-07 16:57:20:184
14.0,195978,2021-01-07 16:57:20:234
14.0,196028,2021-01-07 16:57:20:284
15.0,196078,2021-01-07 16:57:20:334
15.0,196130,2021-01-07 16:57:20:386
15.0,196178,2021-01-07 16:57:20:434
15.0,196227,2021-01-07 16:57:20:483
15.0,196279,2021-01-07 16:57:20:535
0.0,196328,2021-01-07 16:57:20:584
0.0,196380,2021-01-07 16:57:20:636
0.0,196428,2021-01-07 16:57:20:684
7.0,196478,2021-01-07 16:57:20:734
14.0,196528,2021-01-07 16:57:20:784
14.0,196578,2021-01-07 16:57:20:834
14.0,196628,2021-01-07 16:57:20:884
14.0,196679,2021-01-07 16:57:20:935
14.0,196728,2021-01-07 16:57:20:984
14.0,196779,2021-01-07 16:57:21:035
0.0,196831,2021-01-07 16:57:21:087
0.0,196879,2021-01-07 16:57:21:135
0.0,196928,2021-01-07 16:57:21:184
14.0,196978,2021-01-07 16:57:21:234
14.0,197029,2021-01-07 16:57:21:285
15.0,197078,2021-01-07 16:57:21:334
14.0,197128,2021-01-07 16:57:21:384
14.0,197178,2021-01-07 16:57:21:434
14.0,197228,2021-01-07 16:57:21:484
14.0,197278,2021-01-07 16:57:21:534
0.0,197328,2021-01-07 16:57:21:584
0.0,197378,2021-01-07 16:57:21:634
0.0,197428,2021-01-07 16:57:21:684
15.0,197477,2021-01-07 16:57:21:733
15.0,197527,2021-01-07 16:57:21:783
15.0,197578,2021-01-07 16:57:21:834
15.0,197629,2021-01-07 16:57:21:885
15.0,197678,2021-01-07 16:57:21:934
15.0,197727,2021-01-07 16:57:21:983
12.0,197777,2021-01-07 16:57:22:033
0.0,197828,2021-01-07 16:57:22:084
0.0,197878,2021-01-07 16:57:22:134
0.0,197928,2021-01-07 16:57:22:184
10.0,197977,2021-01-07 16:57:22:233
10.0,198028,2021-01-07 16:57:22:284
14.0,198078,2021-01-07 16:57:22:334
14.0,198128,2021-01-07 16:57:22:384
14.0,198178,2021-01-07 16:57:22:434
15.0,198228,2021-01-07 16:57:22:484
15.0,198280,2021-01-07 16:57:22:536
0.0,198328,2021-01-07 16:57:22:584
0.0,198378,2021-01-07 16:57:22:634
4.0,198427,2021-01-07 16:57:22:683
4.0,198478,2021-01-07 16:57:22:734
15.0,198528,2021-01-07 16:57:22:784
15.0,198577,2021-01-07 16:57:22:833
15.0,198627,2021-01-07 16:57:22:883
15.0,198678,2021-01-07 16:57:22:934
15.0,198728,2021-01-07 16:57:22:984
10.0,198778,2021-01-07 16:57:23:034
0.0,198828,2021-01-07 16:57:23:084
0.0,198878,2021-01-07 16:57:23:134
0.0,198928,2021-01-07 16:57:23:184
12.0,198978,2021-01-07 16:57:23:234
12.0,199028,2021-01-07 16:57:23:284
14.0,199078,2021-01-07 16:57:23:334
15.0,199131,2021-01-07 16:57:23:387
14.0,199178,2021-01-07 16:57:23:434
14.0,199228,2021-01-07 16:57:23:484
14.0,199278,2021-01-07 16:57:23:534
9.0,199328,2021-01-07 16:57:23:584
0.0,199378,2021-01-07 16:57:23:634
0.0,199428,2021-01-07 16:57:23:684
14.0,199478,2021-01-07 16:57:23:734
15.0,199528,2021-01-07 16:57:23:784
15.0,199578,2021-01-07 16:57:23:834
15.0,199628,2021-01-07 16:57:23:884
15.0,199678,2021-01-07 16:57:23:934
15.0,199728,2021-01-07 16:57:23:984
15.0,199778,2021-01-07 16:57:24:034
0.0,199829,2021-01-07 16:57:24:085
0.0,199877,2021-01-07 16:57:24:133
0.0,199927,2021-01-07 16:57:24:183
0.0,199978,2021-01-07 16:57:24:234
14.0,200028,2021-01-07 16:57:24:284
15.0,200077,2021-01-07 16:57:24:333
15.0,200129,2021-01-07 16:57:24:385
14.0,200178,2021-01-07 16:57:24:434
14.0,200227,2021-01-07 16:57:24:483
14.0,200278,2021-01-07 16:57:24:534
0.0,200328,2021-01-07 16:57:24:584
0.0,200378,2021-01-07 16:57:24:634
0.0,200428,2021-01-07 16:57:24:684
6.0,200477,2021-01-07 16:57:24:733
6.0,200529,2021-01-07 16:57:24:785
14.0,200578,2021-01-07 16:57:24:834
15.0,200628,2021-01-07 16:57:24:884
14.0,200678,2021-01-07 16:57:24:934
15.0,200728,2021-01-07 16:57:24:984
15.0,200779,2021-01-07 16:57:25:035
0.0,200828,2021-01-07 16:57:25:084
0.0,200878,2021-01-07 16:57:25:134
0.0,200928,2021-01-07 16:57:25:184
4.0,200978,2021-01-07 16:57:25:234
15.0,201030,2021-01-07 16:57:25:286
15.0,201077,2021-01-07 16:57:25:333
15.0,201129,2021-01-07 16:57:25:385
15.0,201178,2021-01-07 16:57:25:434
14.0,201228,2021-01-07 16:57:25:484
14.0,201278,2021-01-07 16:57:25:534
0.0,201328,2021-01-07 16:57:25:584
0.0,201378,2021-01-07 16:57:25:634
0.0,201428,2021-01-07 16:57:25:684
6.0,201478,2021-01-07 16:57:25:734
6.0,201528,2021-01-07 16:57:25:784
14.0,201579,2021-01-07 16:57:25:835
14.0,201627,2021-01-07 16:57:25:883
14.0,201678,2021-01-07 16:57:25:934
14.0,201728,2021-01-07 16:57:25:984
14.0,201778,2021-01-07 16:57:26:034
4.0,201828,2021-01-07 16:57:26:084
0.0,201878,2021-01-07 16:57:26:134
0.0,201927,2021-01-07 16:57:26:183
6.0,201978,2021-01-07 16:57:26:234
14.0,202028,2021-01-07 16:57:26:284
15.0,202077,2021-01-07 16:57:26:333
15.0,202127,2021-01-07 16:57:26:383
14.0,202178,2021-01-07 16:57:26:434
14.0,202228,2021-01-07 16:57:26:484
9.0,202286,2021-01-07 16:57:26:542
0.0,202328,2021-01-07 16:57:26:584
0.0,202378,2021-01-07 16:57:26:634
0.0,202427,2021-01-07 16:57:26:683
7.0,202478,2021-01-07 16:57:26:734
7.0,202529,2021-01-07 16:57:26:785
14.0,202579,2021-01-07 16:57:26:835
14.0,202628,2021-01-07 16:57:26:884
14.0,202678,2021-01-07 16:57:26:934
14.0,202729,2021-01-07 16:57:26:985
14.0,202778,2021-01-07 16:57:27:034
0.0,202828,2021-01-07 16:57:27:084
0.0,202879,2021-01-07 16:57:27:135
0.0,202927,2021-01-07 16:57:27:183
14.0,202977,2021-01-07 16:57:27:233
14.0,203030,2021-01-07 16:57:27:286
15.0,203077,2021-01-07 16:57:27:333
15.0,203128,2021-01-07 16:57:27:384
15.0,203178,2021-01-07 16:57:27:434
15.0,203228,2021-01-07 16:57:27:484
12.0,203280,2021-01-07 16:57:27:536
0.0,203328,2021-01-07 16:57:27:584
0.0,203378,2021-01-07 16:57:27:634
0.0,203428,2021-01-07 16:57:27:684
14.0,203478,2021-01-07 16:57:27:734
14.0,203527,2021-01-07 16:57:27:783
15.0,203577,2021-01-07 16:57:27:833
15.0,203628,2021-01-07 16:57:27:884
15.0,203678,2021-01-07 16:57:27:934
15.0,203727,2021-01-07 16:57:27:983
15.0,203778,2021-01-07 16:57:28:034
6.0,203828,2021-01-07 16:57:28:084
0.0,203877,2021-01-07 16:57:28:133
0.0,203928,2021-01-07 16:57:28:184
4.0,203978,2021-01-07 16:57:28:234
15.0,204028,2021-01-07 16:57:28:284
15.0,204078,2021-01-07 16:57:28:334
15.0,204128,2021-01-07 16:57:28:384
15.0,204178,2021-01-07 16:57:28:434
14.0,204228,2021-01-07 16:57:28:484
14.0,204278,2021-01-07 16:57:28:534
10.0,204328,2021-01-07 16:57:28:584
0.0,204378,2021-01-07 16:57:28:634
0.0,204428,2021-01-07 16:57:28:684
0.0,204478,2021-01-07 16:57:28:734
14.0,204529,2021-01-07 16:57:28:785
15.0,204578,2021-01-07 16:57:28:834
14.0,204628,2021-01-07 16:57:28:884
14.0,204678,2021-01-07 16:57:28:934
14.0,204728,2021-01-07 16:57:28:984
14.0,204778,2021-01-07 16:57:29:034
0.0,204827,2021-01-07 16:57:29:083
0.0,204878,2021-01-07 16:57:29:134
0.0,204928,2021-01-07 16:57:29:184
6.0,204978,2021-01-07 16:57:29:234
14.0,205028,2021-01-07 16:57:29:284
14.0,205078,2021-01-07 16:57:29:334
14.0,205127,2021-01-07 16:57:29:383
14.0,205177,2021-01-07 16:57:29:433
14.0,205228,2021-01-07 16:57:29:484
14.0,205278,2021-01-07 16:57:29:534
0.0,205327,2021-01-07 16:57:29:583
0.0,205377,2021-01-07 16:57:29:633
0.0,205428,2021-01-07 16:57:29:684
7.0,205478,2021-01-07 16:57:29:734
15.0,205528,2021-01-07 16:57:29:784
15.0,205578,2021-01-07 16:57:29:834
15.0,205629,2021-01-07 16:57:29:885
15.0,205678,2021-01-07 16:57:29:934
15.0,205727,2021-01-07 16:57:29:983
14.0,205778,2021-01-07 16:57:30:034
14.0,205828,2021-01-07 16:57:30:084
0.0,205878,2021-01-07 16:57:30:134
0.0,205928,2021-01-07 16:57:30:184
14.0,205978,2021-01-07 16:57:30:234
14.0,206027,2021-01-07 16:57:30:283
14.0,206078,2021-01-07 16:57:30:334
15.0,206127,2021-01-07 16:57:30:383
14.0,206178,2021-01-07 16:57:30:434
14.0,206228,2021-01-07 16:57:30:484
14.0,206278,2021-01-07 16:57:30:534
6.0,206328,2021-01-07 16:57:30:584
0.0,206377,2021-01-07 16:57:30:633
0.0,206428,2021-01-07 16:57:30:684
9.0,206478,2021-01-07 16:57:30:734
15.0,206528,2021-01-07 16:57:30:784
15.0,206577,2021-01-07 16:57:30:833
15.0,206628,2021-01-07 16:57:30:884
15.0,206678,2021-01-07 16:57:30:934
15.0,206728,2021-01-07 16:57:30:984
6.0,206778,2021-01-07 16:57:31:034
0.0,206827,2021-01-07 16:57:31:083
0.0,206877,2021-01-07 16:57:31:133
0.0,206927,2021-01-07 16:57:31:183
14.0,206977,2021-01-07 16:57:31:233
14.0,207029,2021-01-07 16:57:31:285
14.0,207078,2021-01-07 16:57:31:334
14.0,207127,2021-01-07 16:57:31:383
14.0,207178,2021-01-07 16:57:31:434
14.0,207227,2021-01-07 16:57:31:483
14.0,207278,2021-01-07 16:57:31:534
0.0,207328,2021-01-07 16:57:31:584
0.0,207378,2021-01-07 16:57:31:634
0.0,207427,2021-01-07 16:57:31:683
4.0,207478,2021-01-07 16:57:31:734
14.0,207528,2021-01-07 16:57:31:784
15.0,207578,2021-01-07 16:57:31:834
15.0,207628,2021-01-07 16:57:31:884
15.0,207678,2021-01-07 16:57:31:934
15.0,207728,2021-01-07 16:57:31:984
15.0,207779,2021-01-07 16:57:32:035
4.0,207828,2021-01-07 16:57:32:084
0.0,207878,2021-01-07 16:57:32:134
6.0,207928,2021-01-07 16:57:32:184
6.0,207978,2021-01-07 16:57:32:234
14.0,208028,2021-01-07 16:57:32:284
15.0,208078,2021-01-07 16:57:32:334
15.0,208128,2021-01-07 16:57:32:384
14.0,208178,2021-01-07 16:57:32:434
14.0,208228,2021-01-07 16:57:32:484
9.0,208279,2021-01-07 16:57:32:535
9.0,208328,2021-01-07 16:57:32:584
0.0,208378,2021-01-07 16:57:32:634
0.0,208428,2021-01-07 16:57:32:684
15.0,208478,2021-01-07 16:57:32:734
15.0,208527,2021-01-07 16:57:32:783
15.0,208578,2021-01-07 16:57:32:834
15.0,208628,2021-01-07 16:57:32:884
15.0,208678,2021-01-07 16:57:32:934
15.0,208728,2021-01-07 16:57:32:984
3.0,208778,2021-01-07 16:57:33:034
3.0,208828,2021-01-07 16:57:33:084
0.0,208878,2021-01-07 16:57:33:134
0.0,208929,2021-01-07 16:57:33:185
0.0,208978,2021-01-07 16:57:33:234
14.0,209028,2021-01-07 16:57:33:284
15.0,209078,2021-01-07 16:57:33:334
15.0,209128,2021-01-07 16:57:33:384
15.0,209178,2021-01-07 16:57:33:434
14.0,209227,2021-01-07 16:57:33:483
12.0,209284,2021-01-07 16:57:33:540
12.0,209328,2021-01-07 16:57:33:584
0.0,209378,2021-01-07 16:57:33:634
3.0,209428,2021-01-07 16:57:33:684
14.0,209478,2021-01-07 16:57:33:734
14.0,209528,2021-01-07 16:57:33:784
14.0,209578,2021-01-07 16:57:33:834
15.0,209628,2021-01-07 16:57:33:884
15.0,209677,2021-01-07 16:57:33:933
14.0,209728,2021-01-07 16:57:33:984
12.0,209779,2021-01-07 16:57:34:035
0.0,209827,2021-01-07 16:57:34:083
0.0,209878,2021-01-07 16:57:34:134
0.0,209928,2021-01-07 16:57:34:184
9.0,209977,2021-01-07 16:57:34:233
14.0,210029,2021-01-07 16:57:34:285
14.0,210078,2021-01-07 16:57:34:334
14.0,210127,2021-01-07 16:57:34:383
14.0,210179,2021-01-07 16:57:34:435
14.0,210228,2021-01-07 16:57:34:484
14.0,210281,2021-01-07 16:57:34:537
0.0,210327,2021-01-07 16:57:34:583
0.0,210377,2021-01-07 16:57:34:633
0.0,210427,2021-01-07 16:57:34:683
12.0,210478,2021-01-07 16:57:34:734
12.0,210528,2021-01-07 16:57:34:784
15.0,210578,2021-01-07 16:57:34:834
15.0,210628,2021-01-07 16:57:34:884
15.0,210677,2021-01-07 16:57:34:933
15.0,210728,2021-01-07 16:57:34:984
10.0,210778,2021-01-07 16:57:35:034
10.0,210828,2021-01-07 16:57:35:084
0.0,210878,2021-01-07 16:57:35:134
0.0,210928,2021-01-07 16:57:35:184
14.0,210978,2021-01-07 16:57:35:234
14.0,211029,2021-01-07 16:57:35:285
14.0,211077,2021-01-07 16:57:35:333
14.0,211128,2021-01-07 16:57:35:384
14.0,211177,2021-01-07 16:57:35:433
14.0,211228,2021-01-07 16:57:35:484
15.0,211278,2021-01-07 16:57:35:534
0.0,211328,2021-01-07 16:57:35:584
0.0,211378,2021-01-07 16:57:35:634
0.0,211428,2021-01-07 16:57:35:684
0.0,211478,2021-01-07 16:57:35:734
14.0,211531,2021-01-07 16:57:35:787
14.0,211578,2021-01-07 16:57:35:834
15.0,211628,2021-01-07 16:57:35:884
15.0,211678,2021-01-07 16:57:35:934
14.0,211728,2021-01-07 16:57:35:984
14.0,211781,2021-01-07 16:57:36:037
0.0,211828,2021-01-07 16:57:36:084
0.0,211878,2021-01-07 16:57:36:134
0.0,211928,2021-01-07 16:57:36:184
0.0,211978,2021-01-07 16:57:36:234
14.0,212028,2021-01-07 16:57:36:284
14.0,212078,2021-01-07 16:57:36:334
15.0,212128,2021-01-07 16:57:36:384
15.0,212177,2021-01-07 16:57:36:433
15.0,212228,2021-01-07 16:57:36:484
7.0,212280,2021-01-07 16:57:36:536
7.0,212327,2021-01-07 16:57:36:583
0.0,212378,2021-01-07 16:57:36:634
0.0,212428,2021-01-07 16:57:36:684
14.0,212478,2021-01-07 16:57:36:734
14.0,212528,2021-01-07 16:57:36:784
15.0,212578,2021-01-07 16:57:36:834
15.0,212627,2021-01-07 16:57:36:883
15.0,212678,2021-01-07 16:57:36:934
14.0,212728,2021-01-07 16:57:36:984
12.0,212777,2021-01-07 16:57:37:033
12.0,212828,2021-01-07 16:57:37:084
0.0,212878,2021-01-07 16:57:37:134
0.0,212929,2021-01-07 16:57:37:185
10.0,212978,2021-01-07 16:57:37:234
10.0,213029,2021-01-07 16:57:37:285
15.0,213078,2021-01-07 16:57:37:334
14.0,213129,2021-01-07 16:57:37:385
14.0,213178,2021-01-07 16:57:37:434
14.0,213227,2021-01-07 16:57:37:483
14.0,213277,2021-01-07 16:57:37:533
4.0,213328,2021-01-07 16:57:37:584
0.0,213378,2021-01-07 16:57:37:634
0.0,213428,2021-01-07 16:57:37:684
4.0,213478,2021-01-07 16:57:37:734
15.0,213528,2021-01-07 16:57:37:784
15.0,213578,2021-01-07 16:57:37:834
15.0,213628,2021-01-07 16:57:37:884
15.0,213677,2021-01-07 16:57:37:933
14.0,213728,2021-01-07 16:57:37:984
14.0,213778,2021-01-07 16:57:38:034
10.0,213828,2021-01-07 16:57:38:084
0.0,213878,2021-01-07 16:57:38:134
0.0,213927,2021-01-07 16:57:38:183
0.0,213977,2021-01-07 16:57:38:233
12.0,214028,2021-01-07 16:57:38:284
14.0,214077,2021-01-07 16:57:38:333
15.0,214127,2021-01-07 16:57:38:383
15.0,214178,2021-01-07 16:57:38:434
15.0,214228,2021-01-07 16:57:38:484
14.0,214278,2021-01-07 16:57:38:534
3.0,214328,2021-01-07 16:57:38:584
3.0,214379,2021-01-07 16:57:38:635
0.0,214428,2021-01-07 16:57:38:684
7.0,214478,2021-01-07 16:57:38:734
7.0,214528,2021-01-07 16:57:38:784
15.0,214578,2021-01-07 16:57:38:834
15.0,214628,2021-01-07 16:57:38:884
15.0,214678,2021-01-07 16:57:38:934
15.0,214728,2021-01-07 16:57:38:984
15.0,214779,2021-01-07 16:57:39:035
0.0,214828,2021-01-07 16:57:39:084
0.0,214878,2021-01-07 16:57:39:134
0.0,214928,2021-01-07 16:57:39:184
3.0,214977,2021-01-07 16:57:39:233
14.0,215027,2021-01-07 16:57:39:283
14.0,215078,2021-01-07 16:57:39:334
14.0,215127,2021-01-07 16:57:39:383
14.0,215178,2021-01-07 16:57:39:434
14.0,215228,2021-01-07 16:57:39:484
14.0,215282,2021-01-07 16:57:39:538
7.0,215328,2021-01-07 16:57:39:584
0.0,215377,2021-01-07 16:57:39:633
3.0,215427,2021-01-07 16:57:39:683
3.0,215478,2021-01-07 16:57:39:734
15.0,215527,2021-01-07 16:57:39:783
15.0,215578,2021-01-07 16:57:39:834
15.0,215627,2021-01-07 16:57:39:883
15.0,215678,2021-01-07 16:57:39:934
15.0,215728,2021-01-07 16:57:39:984
15.0,215780,2021-01-07 16:57:40:036
0.0,215828,2021-01-07 16:57:40:084
0.0,215878,2021-01-07 16:57:40:134
0.0,215928,2021-01-07 16:57:40:184
15.0,215978,2021-01-07 16:57:40:234
15.0,216027,2021-01-07 16:57:40:283
15.0,216078,2021-01-07 16:57:40:334
15.0,216129,2021-01-07 16:57:40:385
15.0,216178,2021-01-07 16:57:40:434
15.0,216227,2021-01-07 16:57:40:483
15.0,216278,2021-01-07 16:57:40:534
4.0,216328,2021-01-07 16:57:40:584
0.0,216378,2021-01-07 16:57:40:634
4.0,216428,2021-01-07 16:57:40:684
4.0,216477,2021-01-07 16:57:40:733
14.0,216528,2021-01-07 16:57:40:784
14.0,216578,2021-01-07 16:57:40:834
14.0,216628,2021-01-07 16:57:40:884
14.0,216678,2021-01-07 16:57:40:934
14.0,216728,2021-01-07 16:57:40:984
10.0,216777,2021-01-07 16:57:41:033
0.0,216828,2021-01-07 16:57:41:084
0.0,216878,2021-01-07 16:57:41:134
0.0,216928,2021-01-07 16:57:41:184
1.0,216977,2021-01-07 16:57:41:233
15.0,217027,2021-01-07 16:57:41:283
15.0,217078,2021-01-07 16:57:41:334
15.0,217127,2021-01-07 16:57:41:383
14.0,217178,2021-01-07 16:57:41:434
14.0,217227,2021-01-07 16:57:41:483
14.0,217280,2021-01-07 16:57:41:536
3.0,217328,2021-01-07 16:57:41:584
0.0,217377,2021-01-07 16:57:41:633
0.0,217428,2021-01-07 16:57:41:684
0.0,217479,2021-01-07 16:57:41:735
15.0,217528,2021-01-07 16:57:41:784
14.0,217578,2021-01-07 16:57:41:834
15.0,217628,2021-01-07 16:57:41:884
15.0,217678,2021-01-07 16:57:41:934
15.0,217727,2021-01-07 16:57:41:983
14.0,217777,2021-01-07 16:57:42:033
0.0,217828,2021-01-07 16:57:42:084
0.0,217877,2021-01-07 16:57:42:133
0.0,217928,2021-01-07 16:57:42:184
14.0,217978,2021-01-07 16:57:42:234
14.0,218028,2021-01-07 16:57:42:284
14.0,218078,2021-01-07 16:57:42:334
14.0,218128,2021-01-07 16:57:42:384
14.0,218177,2021-01-07 16:57:42:433
15.0,218228,2021-01-07 16:57:42:484
15.0,218279,2021-01-07 16:57:42:535
0.0,218328,2021-01-07 16:57:42:584
0.0,218378,2021-01-07 16:57:42:634
0.0,218427,2021-01-07 16:57:42:683
3.0,218478,2021-01-07 16:57:42:734
15.0,218528,2021-01-07 16:57:42:784
15.0,218578,2021-01-07 16:57:42:834
15.0,218627,2021-01-07 16:57:42:883
15.0,218677,2021-01-07 16:57:42:933
15.0,218728,2021-01-07 16:57:42:984
15.0,218778,2021-01-07 16:57:43:034
12.0,218828,2021-01-07 16:57:43:084
0.0,218877,2021-01-07 16:57:43:133
0.0,218927,2021-01-07 16:57:43:183
0.0,218977,2021-01-07 16:57:43:233
14.0,219028,2021-01-07 16:57:43:284
14.0,219078,2021-01-07 16:57:43:334
14.0,219129,2021-01-07 16:57:43:385
14.0,219178,2021-01-07 16:57:43:434
14.0,219227,2021-01-07 16:57:43:483
14.0,219279,2021-01-07 16:57:43:535
4.0,219328,2021-01-07 16:57:43:584
0.0,219378,2021-01-07 16:57:43:634
0.0,219428,2021-01-07 16:57:43:684
0.0,219478,2021-01-07 16:57:43:734
14.0,219529,2021-01-07 16:57:43:785
15.0,219578,2021-01-07 16:57:43:834
15.0,219628,2021-01-07 16:57:43:884
15.0,219678,2021-01-07 16:57:43:934
15.0,219728,2021-01-07 16:57:43:984
15.0,219779,2021-01-07 16:57:44:035
0.0,219828,2021-01-07 16:57:44:084
0.0,219880,2021-01-07 16:57:44:136
0.0,219928,2021-01-07 16:57:44:184
0.0,219978,2021-01-07 16:57:44:234
14.0,220028,2021-01-07 16:57:44:284
14.0,220081,2021-01-07 16:57:44:337
14.0,220128,2021-01-07 16:57:44:384
15.0,220178,2021-01-07 16:57:44:434
15.0,220228,2021-01-07 16:57:44:484
15.0,220278,2021-01-07 16:57:44:534
3.0,220328,2021-01-07 16:57:44:584
0.0,220378,2021-01-07 16:57:44:634
0.0,220428,2021-01-07 16:57:44:684
0.0,220478,2021-01-07 16:57:44:734
14.0,220528,2021-01-07 16:57:44:784
14.0,220578,2021-01-07 16:57:44:834
15.0,220627,2021-01-07 16:57:44:883
15.0,220677,2021-01-07 16:57:44:933
15.0,220728,2021-01-07 16:57:44:984
15.0,220778,2021-01-07 16:57:45:034
3.0,220830,2021-01-07 16:57:45:086
0.0,220878,2021-01-07 16:57:45:134
3.0,220928,2021-01-07 16:57:45:184
3.0,220978,2021-01-07 16:57:45:234
14.0,221028,2021-01-07 16:57:45:284
15.0,221078,2021-01-07 16:57:45:334
15.0,221128,2021-01-07 16:57:45:384
15.0,221178,2021-01-07 16:57:45:434
15.0,221227,2021-01-07 16:57:45:483
15.0,221278,2021-01-07 16:57:45:534
0.0,221327,2021-01-07 16:57:45:583
0.0,221378,2021-01-07 16:57:45:634
0.0,221428,2021-01-07 16:57:45:684
14.0,221478,2021-01-07 16:57:45:734
14.0,221527,2021-01-07 16:57:45:783
14.0,221578,2021-01-07 16:57:45:834
14.0,221628,2021-01-07 16:57:45:884
14.0,221679,2021-01-07 16:57:45:935
14.0,221728,2021-01-07 16:57:45:984
14.0,221778,2021-01-07 16:57:46:034
6.0,221828,2021-01-07 16:57:46:084
0.0,221878,2021-01-07 16:57:46:134
0.0,221928,2021-01-07 16:57:46:184
0.0,221978,2021-01-07 16:57:46:234
14.0,222028,2021-01-07 16:57:46:284
14.0,222077,2021-01-07 16:57:46:333
14.0,222128,2021-01-07 16:57:46:384
14.0,222178,2021-01-07 16:57:46:434
14.0,222228,2021-01-07 16:57:46:484
14.0,222278,2021-01-07 16:57:46:534
0.0,222328,2021-01-07 16:57:46:584
0.0,222378,2021-01-07 16:57:46:634
0.0,222427,2021-01-07 16:57:46:683
14.0,222477,2021-01-07 16:57:46:733
14.0,222529,2021-01-07 16:57:46:785
14.0,222578,2021-01-07 16:57:46:834
14.0,222628,2021-01-07 16:57:46:884
14.0,222679,2021-01-07 16:57:46:935
14.0,222728,2021-01-07 16:57:46:984
14.0,222779,2021-01-07 16:57:47:035
9.0,222828,2021-01-07 16:57:47:084
0.0,222878,2021-01-07 16:57:47:134
0.0,222928,2021-01-07 16:57:47:184
0.0,222978,2021-01-07 16:57:47:234
15.0,223027,2021-01-07 16:57:47:283
15.0,223078,2021-01-07 16:57:47:334
14.0,223128,2021-01-07 16:57:47:384
14.0,223178,2021-01-07 16:57:47:434
14.0,223228,2021-01-07 16:57:47:484
14.0,223278,2021-01-07 16:57:47:534
9.0,223327,2021-01-07 16:57:47:583
0.0,223378,2021-01-07 16:57:47:634
0.0,223427,2021-01-07 16:57:47:683
0.0,223478,2021-01-07 16:57:47:734
14.0,223527,2021-01-07 16:57:47:783
15.0,223578,2021-01-07 16:57:47:834
15.0,223628,2021-01-07 16:57:47:884
15.0,223678,2021-01-07 16:57:47:934
14.0,223727,2021-01-07 16:57:47:983
9.0,223778,2021-01-07 16:57:48:034
9.0,223829,2021-01-07 16:57:48:085
0.0,223879,2021-01-07 16:57:48:135
0.0,223929,2021-01-07 16:57:48:185
14.0,223978,2021-01-07 16:57:48:234
14.0,224028,2021-01-07 16:57:48:284
14.0,224078,2021-01-07 16:57:48:334
14.0,224127,2021-01-07 16:57:48:383
14.0,224178,2021-01-07 16:57:48:434
14.0,224228,2021-01-07 16:57:48:484
14.0,224279,2021-01-07 16:57:48:535
6.0,224327,2021-01-07 16:57:48:583
0.0,224378,2021-01-07 16:57:48:634
0.0,224428,2021-01-07 16:57:48:684
14.0,224478,2021-01-07 16:57:48:734
14.0,224529,2021-01-07 16:57:48:785
14.0,224579,2021-01-07 16:57:48:835
15.0,224628,2021-01-07 16:57:48:884
15.0,224677,2021-01-07 16:57:48:933
14.0,224728,2021-01-07 16:57:48:984
12.0,224778,2021-01-07 16:57:49:034
0.0,224828,2021-01-07 16:57:49:084
0.0,224878,2021-01-07 16:57:49:134
0.0,224928,2021-01-07 16:57:49:184
10.0,224978,2021-01-07 16:57:49:234
10.0,225027,2021-01-07 16:57:49:283
15.0,225077,2021-01-07 16:57:49:333
15.0,225128,2021-01-07 16:57:49:384
15.0,225178,2021-01-07 16:57:49:434
15.0,225227,2021-01-07 16:57:49:483
4.0,225278,2021-01-07 16:57:49:534
4.0,225328,2021-01-07 16:57:49:584
0.0,225378,2021-01-07 16:57:49:634
0.0,225428,2021-01-07 16:57:49:684
0.0,225478,2021-01-07 16:57:49:734
14.0,225527,2021-01-07 16:57:49:783
14.0,225578,2021-01-07 16:57:49:834
14.0,225628,2021-01-07 16:57:49:884
14.0,225678,2021-01-07 16:57:49:934
14.0,225728,2021-01-07 16:57:49:984
10.0,225778,2021-01-07 16:57:50:034
10.0,225827,2021-01-07 16:57:50:083
0.0,225878,2021-01-07 16:57:50:134
0.0,225928,2021-01-07 16:57:50:184
12.0,225980,2021-01-07 16:57:50:236
12.0,226027,2021-01-07 16:57:50:283
15.0,226078,2021-01-07 16:57:50:334
15.0,226127,2021-01-07 16:57:50:383
15.0,226178,2021-01-07 16:57:50:434
15.0,226228,2021-01-07 16:57:50:484
15.0,226278,2021-01-07 16:57:50:534
0.0,226328,2021-01-07 16:57:50:584
0.0,226379,2021-01-07 16:57:50:635
0.0,226428,2021-01-07 16:57:50:684
0.0,226478,2021-01-07 16:57:50:734
14.0,226528,2021-01-07 16:57:50:784
14.0,226578,2021-01-07 16:57:50:834
14.0,226627,2021-01-07 16:57:50:883
